"","Year","Month","PF","PV","cases","Population","prcp","tmean","tmin","tmax","source"
"101",1990,3,3,52,55,157607,2.91935483870968,23.2000007629395,NA,NA,"cru"
"102",1990,3,3,52,55,157607,5.00372460341329,24.6156039548718,NA,NA,"era5"
"103",1990,4,3,33,36,157607,0.846666666666667,27.21,23.42,31,"station"
"104",1990,4,3,33,36,157607,1.46429278055827,27.1157474517822,21.8477478027344,32.3837471008301,"worldclim"
"105",1990,4,3,33,36,157607,1.75999997456868,27.1199998855591,23.2600002288818,30.9799995422363,"terraclimate"
"106",1990,4,3,33,36,157607,2.13333333333333,25.75,23.25,28.25,"chelsa"
"107",1990,4,3,33,36,157607,3.01999994913737,23.5,NA,NA,"cru"
"108",1990,4,3,33,36,157607,7.17064308349503,24.2393499200487,NA,NA,"era5"
"109",1990,5,4,55,59,157607,0.354838709677419,25.85,22.95,28.75,"chelsa"
"110",1990,5,4,55,59,157607,0.419354838709677,26.085,22.73,29.44,"station"
"111",1990,5,4,55,59,157607,0.470956525494974,26.4826574325562,21.4726581573486,31.4926567077637,"worldclim"
"112",1990,5,4,55,59,157607,0.532258064516129,26.5100002288819,22.7399997711182,30.2800006866455,"terraclimate"
"113",1990,5,4,55,59,157607,1.07096776654644,23.2000007629395,NA,NA,"cru"
"114",1990,5,4,55,59,157607,4.15356943873635,23.4292311377534,NA,NA,"era5"
"115",1990,6,1,22,23,157607,0.366666666666667,25.03,22.46,27.6,"station"
"116",1990,6,1,22,23,157607,0.63271255493164,25.2121105194092,20.4661102294922,29.9581108093262,"worldclim"
"117",1990,6,1,22,23,157607,0.666666666666667,25.3450002670289,21.9899997711182,28.7000007629395,"terraclimate"
"118",1990,6,1,22,23,157607,0.7,25.95,22.95,28.95,"chelsa"
"119",1990,6,1,22,23,157607,1.07666664123535,22.3000011444092,NA,NA,"cru"
"120",1990,6,1,22,23,157607,4.60551974179736,22.6282892831367,NA,NA,"era5"
"121",1990,7,6,76,82,157607,0.161290322580645,24.95,21.15,28.75,"chelsa"
"122",1990,7,6,76,82,157607,0.206451615979595,24.7399997711182,21.7099990844727,27.7700004577637,"terraclimate"
"123",1990,7,6,76,82,157607,0.236920049113612,24.5975589752197,19.9955596923828,29.1995582580566,"worldclim"
"124",1990,7,6,76,82,157607,0.254838709677419,23.61,20.84,26.38,"station"
"125",1990,7,6,76,82,157607,0.367741953942084,21.2000007629395,NA,NA,"cru"
"126",1990,7,6,76,82,157607,1.92801956798723,21.2782612557498,NA,NA,"era5"
"127",1990,8,6,30,36,157607,0,24.95,20.75,29.15,"chelsa"
