"","Year","Month","cases","pop","expected","incidence","smr","serotype","serotype1","serotype2","serotype3","serotype4","prcp","tmean","tmin","tmax","source"
"366",2006,1,31,233405,NA,NA,NA,2,1,0,1,0,3.16451607981036,23.2000007629395,NA,NA,"cru"
"367",2006,2,111,233405,NA,NA,NA,0,0,0,0,0,2.37931034482759,26.35,24.35,28.35,"chelsa"
"368",2006,2,111,233405,NA,NA,NA,0,0,0,0,0,7.3448275862069,23.6000003814697,NA,NA,"cru"
"369",2006,2,111,233405,NA,NA,NA,0,0,0,0,0,9.664285714,26.13571429,23.21428571,30.312,"station"
"370",2006,2,111,233405,NA,NA,NA,0,0,0,0,0,3.75172424316407,26.9750003814697,22.7900009155273,31.1599998474121,"terraclimate"
"371",2006,2,111,233405,NA,NA,NA,0,0,0,0,0,4.19591837915879,26.3705959320069,21.3765964508057,31.364595413208,"worldclim"
"372",2006,2,111,233405,NA,NA,NA,0,0,0,0,0,13.7349158636299,24.5100692865677,NA,NA,"era5"
"373",2006,3,120,233405,NA,NA,NA,1,1,0,0,0,6.551724138,26.42666667,23.61666667,30.58846154,"station"
"374",2006,3,120,233405,NA,NA,NA,1,1,0,0,0,7.16129032258065,23.3000011444092,NA,NA,"cru"
"375",2006,3,120,233405,NA,NA,NA,1,1,0,0,0,2.12903225806452,26.75,24.35,29.15,"chelsa"
"376",2006,3,120,233405,NA,NA,NA,1,1,0,0,0,3.73781438027658,27.2851123809814,22.1271133422852,32.4431114196777,"worldclim"
"377",2006,3,120,233405,NA,NA,NA,1,1,0,0,0,4.35161270633819,27.164999961853,22.9599990844727,31.3700008392334,"terraclimate"
"378",2006,3,120,233405,NA,NA,NA,1,1,0,0,0,11.2675115063779,24.5350509230262,NA,NA,"era5"
"379",2006,4,0,233405,NA,NA,NA,0,0,0,0,0,1.0813232421875,26.5169620513917,21.2489624023438,31.7849617004395,"worldclim"
"380",2006,4,0,233405,NA,NA,NA,0,0,0,0,0,0.303333333,26.72333333,23.48571429,30.81666667,"station"
"381",2006,4,0,233405,NA,NA,NA,0,0,0,0,0,0.933333333333333,26.35,23.75,28.95,"chelsa"
"382",2006,4,0,233405,NA,NA,NA,0,0,0,0,0,1.3466667175293,26.4799995422363,22.1599998474121,30.7999992370605,"terraclimate"
"383",2006,4,0,233405,NA,NA,NA,0,0,0,0,0,2.13666661580404,22.8999996185303,NA,NA,"cru"
"384",2006,4,0,233405,NA,NA,NA,0,0,0,0,0,4.23663057551513,23.5984944704923,NA,NA,"era5"
"385",2006,5,0,233405,NA,NA,NA,0,0,0,0,0,3.08354655905675,23.0458394925136,NA,NA,"era5"
"386",2006,5,0,233405,NA,NA,NA,0,0,0,0,0,0.070967742,25.43225806,22.54615385,29.63333333,"station"
"387",2006,5,0,233405,NA,NA,NA,0,0,0,0,0,0.161290322580645,26.45,23.45,29.45,"chelsa"
"388",2006,5,0,233405,NA,NA,NA,0,0,0,0,0,0.273023974510931,25.6826572418213,20.6726570129395,30.6926574707031,"worldclim"
"389",2006,5,0,233405,NA,NA,NA,0,0,0,0,0,0.306451612903226,25.335000038147,21.6100006103516,29.0599994659424,"terraclimate"
"390",2006,5,0,233405,NA,NA,NA,0,0,0,0,0,0.5870967988045,22.3999996185303,NA,NA,"cru"
"391",2006,6,0,233405,NA,NA,NA,0,0,0,0,0,0.816666666666667,24.4499998092651,21.1000003814697,27.7999992370605,"terraclimate"
"392",2006,6,0,233405,NA,NA,NA,0,0,0,0,0,0.2,23.91333333,21.69090909,27.22068966,"station"
"393",2006,6,0,233405,NA,NA,NA,0,0,0,0,0,0.366666666666667,25.55,22.45,28.65,"chelsa"
"394",2006,6,0,233405,NA,NA,NA,0,0,0,0,0,0.707365290323893,25.2442283630371,20.4982280731201,29.9902286529541,"worldclim"
"395",2006,6,0,233405,NA,NA,NA,0,0,0,0,0,1.16333338419596,22.1000003814697,NA,NA,"cru"
"396",2006,6,0,233405,NA,NA,NA,0,0,0,0,0,2.76107391038619,21.9379803899789,NA,NA,"era5"
"397",2006,7,0,233405,NA,NA,NA,0,0,0,0,0,0.280645161,22.81612903,20.87777778,25.93928571,"station"
"398",2006,7,0,233405,NA,NA,NA,0,0,0,0,0,0.258064516129032,25.75,22.15,29.35,"chelsa"
"399",2006,7,0,233405,NA,NA,NA,0,0,0,0,0,1.76922621826309,21.5056451304532,NA,NA,"era5"
"400",2006,7,0,233405,NA,NA,NA,0,0,0,0,0,0.306451612903226,24.8100004196167,21.5799999237061,28.0400009155273,"terraclimate"
"401",2006,7,0,233405,NA,NA,NA,0,0,0,0,0,0.334318745520806,25.298773765564,20.6967735290527,29.9007740020752,"worldclim"
"402",2006,7,0,233405,NA,NA,NA,0,0,0,0,0,0.538709702030306,22,NA,NA,"cru"
"403",2006,8,0,233405,NA,NA,NA,0,0,0,0,0,0.148387093697825,24.6950006484985,21.4400005340576,27.9500007629395,"terraclimate"
"404",2006,8,0,233405,NA,NA,NA,0,0,0,0,0,0.225806451612903,26.45,22.55,30.35,"chelsa"
"405",2006,8,0,233405,NA,NA,NA,0,0,0,0,0,0.241935483870968,22.1000003814697,NA,NA,"cru"
"406",2006,8,0,233405,NA,NA,NA,0,0,0,0,0,0.306666667,23.31612903,21.20967742,26.72142857,"station"
"407",2006,8,0,233405,NA,NA,NA,0,0,0,0,0,0.195530306908392,24.966199874878,20.1021995544434,29.8302001953125,"worldclim"
"408",2006,8,0,233405,NA,NA,NA,0,0,0,0,0,1.58356014781641,21.9374705606634,NA,NA,"era5"
"409",2006,9,0,233405,NA,NA,NA,2,1,0,1,0,3.65520261806367,21.9415491951872,NA,NA,"era5"
"410",2006,9,0,233405,NA,NA,NA,2,1,0,1,0,0.356666667,23.54137931,21.70357143,26.75357143,"station"
"411",2006,9,0,233405,NA,NA,NA,2,1,0,1,0,0.363333320617677,24.2300004959107,20.8600006103516,27.6000003814697,"terraclimate"
"412",2006,9,0,233405,NA,NA,NA,2,1,0,1,0,0.2,26.75,22.65,30.85,"chelsa"
"413",2006,9,0,233405,NA,NA,NA,2,1,0,1,0,0.418386459350587,23.972134590149,18.8961334228516,29.0481357574463,"worldclim"
"414",2006,9,0,233405,NA,NA,NA,2,1,0,1,0,0.613333320617677,21.7000007629395,NA,NA,"cru"
"415",2006,10,0,233405,NA,NA,NA,0,0,0,0,0,0.341935496176442,24.6549997329712,21.5699996948242,27.7399997711182,"terraclimate"
"416",2006,10,0,233405,NA,NA,NA,0,0,0,0,0,0.354838709677419,26.15,22.05,30.25,"chelsa"
"417",2006,10,0,233405,NA,NA,NA,0,0,0,0,0,0.335455863706526,24.2468967437744,19.2508964538574,29.2428970336914,"worldclim"
"418",2006,10,0,233405,NA,NA,NA,0,0,0,0,0,0.303225807,23.86129032,21.77741935,27.47333333,"station"
"419",2006,10,0,233405,NA,NA,NA,0,0,0,0,0,0.512903244264664,22,NA,NA,"cru"
"420",2006,10,0,233405,NA,NA,NA,0,0,0,0,0,2.33111037882544,22.5818948154282,NA,NA,"era5"
"421",2006,11,0,233405,NA,NA,NA,0,0,0,0,0,0.94666665395101,25.0650005340576,21.5400009155273,28.5900001525879,"terraclimate"
"422",2006,11,0,233405,NA,NA,NA,0,0,0,0,0,0.868736775716147,25.1439743041992,20.0579738616943,30.2299747467041,"worldclim"
"423",2006,11,0,233405,NA,NA,NA,0,0,0,0,0,5.33352617591727,22.6486824557559,NA,NA,"era5"
"424",2006,11,0,233405,NA,NA,NA,0,0,0,0,0,1.066666667,24.08,22.13103448,27.73103448,"station"
"425",2006,11,0,233405,NA,NA,NA,0,0,0,0,0,1.62000007629395,22.6000003814697,NA,NA,"cru"
"426",2006,11,0,233405,NA,NA,NA,0,0,0,0,0,1.93333333333333,25.65,22.15,29.15,"chelsa"
"427",2006,12,0,233405,NA,NA,NA,2,1,0,1,0,1.30322585567351,22.8999996185303,NA,NA,"cru"
"428",2006,12,0,233405,NA,NA,NA,2,1,0,1,0,0.491936283726845,25.9449844360351,20.784984588623,31.1049842834473,"worldclim"
"429",2006,12,0,233405,NA,NA,NA,2,1,0,1,0,0.516129032258065,26.15,23.15,29.15,"chelsa"
"430",2006,12,0,233405,NA,NA,NA,2,1,0,1,0,0.558064516,25.75483871,22.58,30.18928571,"station"
"431",2006,12,0,233405,NA,NA,NA,2,1,0,1,0,0.664516141337732,25.8400001525879,21.8700008392334,29.8099994659424,"terraclimate"
"432",2006,12,0,233405,NA,NA,NA,2,1,0,1,0,4.86203207596714,23.5016269005513,NA,NA,"era5"
"433",2007,1,74,236547,NA,NA,NA,0,0,0,0,0,2.27507535872921,27.2463474273681,22.1943473815918,32.2983474731445,"worldclim"
"434",2007,1,74,236547,NA,NA,NA,0,0,0,0,0,0.935483870967742,26.75,24.55,28.95,"chelsa"
"435",2007,1,74,236547,NA,NA,NA,0,0,0,0,0,2.05161285400391,27.1800003051758,23.0799999237061,31.2800006866455,"terraclimate"
"436",2007,1,74,236547,NA,NA,NA,0,0,0,0,0,2.9741936960528,24,NA,NA,"cru"
"437",2007,1,74,236547,NA,NA,NA,0,0,0,0,0,3.022580645,26.48387097,23.51428571,30.70740741,"station"
"438",2007,1,74,236547,NA,NA,NA,0,0,0,0,0,7.71786939639053,24.4162606925197,NA,NA,"era5"
"439",2007,2,101,236547,NA,NA,NA,1,1,0,0,0,3.60145717661857,24.8312617553192,NA,NA,"era5"
"440",2007,2,101,236547,NA,NA,NA,1,1,0,0,0,0.931034482758621,26.65,23.85,29.45,"chelsa"
"441",2007,2,101,236547,NA,NA,NA,1,1,0,0,0,0.932142857,27.06666667,23.68888889,31.40416667,"station"
"442",2007,2,101,236547,NA,NA,NA,1,1,0,0,0,1.85862074227169,27.375,23.1900005340576,31.5599994659424,"terraclimate"
"443",2007,2,101,236547,NA,NA,NA,1,1,0,0,0,1.89015894922717,26.6705961227417,21.6765956878662,31.6645965576172,"worldclim"
"444",2007,2,101,236547,NA,NA,NA,1,1,0,0,0,3.28965522503031,23.1000003814697,NA,NA,"cru"
"445",2007,3,154,236547,NA,NA,NA,2,1,0,1,0,2.24838699833039,27.2350006103515,23.0300006866455,31.4400005340576,"terraclimate"
"446",2007,3,154,236547,NA,NA,NA,2,1,0,1,0,3.98387096774194,23,NA,NA,"cru"
"447",2007,3,154,236547,NA,NA,NA,2,1,0,1,0,0.709677419354839,26.65,24.45,28.85,"chelsa"
"448",2007,3,154,236547,NA,NA,NA,2,1,0,1,0,2.07960756363407,26.6542100906372,21.4962120056152,31.8122081756592,"worldclim"
"449",2007,3,154,236547,NA,NA,NA,2,1,0,1,0,7.212903226,26.85483871,23.755,31.14074074,"station"
"450",2007,3,154,236547,NA,NA,NA,2,1,0,1,0,8.14050400411785,24.3453944176682,NA,NA,"era5"
"451",2007,4,130,236547,NA,NA,NA,1,1,0,0,0,6.24231273126159,23.9742386759999,NA,NA,"era5"
"452",2007,4,130,236547,NA,NA,NA,1,1,0,0,0,2.2,26.55,24.15,28.95,"chelsa"
"453",2007,4,130,236547,NA,NA,NA,1,1,0,0,0,1.16,26.77931034,23.72,30.91538462,"station"
"454",2007,4,130,236547,NA,NA,NA,1,1,0,0,0,2.41180547078451,26.6181774139405,21.3501777648926,31.8861770629883,"worldclim"
"455",2007,4,130,236547,NA,NA,NA,1,1,0,0,0,2.43333333333333,26.829999923706,22.5100002288818,31.1499996185303,"terraclimate"
"456",2007,4,130,236547,NA,NA,NA,1,1,0,0,0,4.7933334350586,23,NA,NA,"cru"
"457",2007,5,135,236547,NA,NA,NA,1,1,0,0,0,0.674924911991242,25.0826578140259,20.0726585388184,30.0926570892334,"worldclim"
"458",2007,5,135,236547,NA,NA,NA,1,1,0,0,0,0.325806452,25.9516129,22.855,29.732,"station"
"459",2007,5,135,236547,NA,NA,NA,1,1,0,0,0,4.31724873768277,23.274243025848,NA,NA,"era5"
"460",2007,5,135,236547,NA,NA,NA,1,1,0,0,0,0.783870943130984,25.2200002670288,21.5,28.9400005340576,"terraclimate"
"461",2007,5,135,236547,NA,NA,NA,1,1,0,0,0,0.935483870967742,26.25,23.45,29.05,"chelsa"
"462",2007,5,135,236547,NA,NA,NA,1,1,0,0,0,1.54193545926002,21.8000011444092,NA,NA,"cru"
"463",2007,6,128,236547,NA,NA,NA,3,1,1,0,1,0.986666679382323,23.1549997329711,19.7999992370605,26.5100002288818,"terraclimate"
"464",2007,6,128,236547,NA,NA,NA,3,1,1,0,1,0.233333333333333,25.75,22.65,28.85,"chelsa"
"465",2007,6,128,236547,NA,NA,NA,3,1,1,0,1,0.503333333,24.09642857,21.80666667,27.04285714,"station"
"466",2007,6,128,236547,NA,NA,NA,3,1,1,0,1,0.750633494059243,23.6121101379394,18.8661098480225,28.3581104278564,"worldclim"
"467",2007,6,128,236547,NA,NA,NA,3,1,1,0,1,1.26333338419596,20.7000007629395,NA,NA,"cru"
"468",2007,6,128,236547,NA,NA,NA,3,1,1,0,1,3.54771173517347,21.9186068759907,NA,NA,"era5"
"469",2007,7,68,236547,NA,NA,NA,2,1,0,0,1,0.541935459260016,23.8050003051758,20.5699996948242,27.0400009155273,"terraclimate"
"470",2007,7,68,236547,NA,NA,NA,2,1,0,0,1,0.193548387096774,25.55,22.15,28.95,"chelsa"
"471",2007,7,68,236547,NA,NA,NA,2,1,0,0,1,0.329032258,23.36551724,21.61481481,26.5516129,"station"
"472",2007,7,68,236547,NA,NA,NA,2,1,0,0,1,0.727576901835781,23.9683923721313,19.3663921356201,28.5703926086426,"worldclim"
"473",2007,7,68,236547,NA,NA,NA,2,1,0,0,1,1.24838712138515,20.7000007629395,NA,NA,"cru"
"474",2007,7,68,236547,NA,NA,NA,2,1,0,0,1,2.05994019698882,21.3532061651251,NA,NA,"era5"
"475",2007,8,77,236547,NA,NA,NA,1,1,0,0,0,0.519354839,21.52413793,19.69333333,24.50333333,"station"
"476",2007,8,77,236547,NA,NA,NA,1,1,0,0,0,1.19354838709677,24.95,21.25,28.65,"chelsa"
"477",2007,8,77,236547,NA,NA,NA,1,1,0,0,0,0.526241487072361,23.3649854660034,18.5009860992432,28.2289848327637,"worldclim"
"478",2007,8,77,236547,NA,NA,NA,1,1,0,0,0,0.72903227036999,20.6000003814697,NA,NA,"cru"
"479",2007,8,77,236547,NA,NA,NA,1,1,0,0,0,0.780645185901274,23.4949998855591,20.2399997711182,26.75,"terraclimate"
"480",2007,8,77,236547,NA,NA,NA,1,1,0,0,0,1.48339818875964,21.0156991582784,NA,NA,"era5"
"481",2007,9,56,236547,NA,NA,NA,1,1,0,0,0,0.493333339691163,23.7250003814697,20.3500003814697,27.1000003814697,"terraclimate"
"482",2007,9,56,236547,NA,NA,NA,1,1,0,0,0,0.105555556,21.91176471,19.85555556,24.98947368,"station"
"483",2007,9,56,236547,NA,NA,NA,1,1,0,0,0,0.366666666666667,25.55,21.65,29.45,"chelsa"
"484",2007,9,56,236547,NA,NA,NA,1,1,0,0,0,0.395529874165853,23.2721347808837,18.1961345672607,28.3481349945068,"worldclim"
"485",2007,9,56,236547,NA,NA,NA,1,1,0,0,0,0.57333335876465,21,NA,NA,"cru"
"486",2007,9,56,236547,NA,NA,NA,1,1,0,0,0,0.994803266531508,20.8612208756884,NA,NA,"era5"
"487",2007,10,45,236547,NA,NA,NA,0,0,0,0,0,0.275573269013435,23.2468967437744,18.2508964538574,28.2428970336914,"worldclim"
"488",2007,10,45,236547,NA,NA,NA,0,0,0,0,0,0.338709677419355,23.0549993515015,19.9699993133545,26.1399993896484,"terraclimate"
"489",2007,10,45,236547,NA,NA,NA,0,0,0,0,0,0.774193548387097,24.25,20.85,27.65,"chelsa"
"490",2007,10,45,236547,NA,NA,NA,0,0,0,0,0,1.64707748770607,20.5797950935443,NA,NA,"era5"
"491",2007,10,45,236547,NA,NA,NA,0,0,0,0,0,0.4,21.78333333,19.93448276,24.36,"station"
"492",2007,10,45,236547,NA,NA,NA,0,0,0,0,0,0.416129050716277,21,NA,NA,"cru"
"493",2007,11,33,236547,NA,NA,NA,0,0,0,0,0,1.59000002543132,21.5,NA,NA,"cru"
"494",2007,11,33,236547,NA,NA,NA,0,0,0,0,0,2.87589371710979,21.4357985142326,NA,NA,"era5"
"495",2007,11,33,236547,NA,NA,NA,0,0,0,0,0,0.43,23.21666667,21.16,26.15,"station"
"496",2007,11,33,236547,NA,NA,NA,0,0,0,0,0,0.5,24.65,21.65,27.65,"chelsa"
"497",2007,11,33,236547,NA,NA,NA,0,0,0,0,0,0.8441801071167,23.983904838562,18.8979053497314,29.0699043273926,"worldclim"
"498",2007,11,33,236547,NA,NA,NA,0,0,0,0,0,1.11666666666667,23.8249998092651,20.2999992370605,27.3500003814697,"terraclimate"
"499",2007,12,6,236547,NA,NA,NA,0,0,0,0,0,0.709677419354839,24.75,21.45,28.05,"chelsa"
"500",2007,12,6,236547,NA,NA,NA,0,0,0,0,0,0.354765492100871,24.7878665924072,19.6278667449951,29.9478664398193,"worldclim"
"501",2007,12,6,236547,NA,NA,NA,0,0,0,0,0,0.445161296475319,24.704999923706,20.7399997711182,28.6700000762939,"terraclimate"
"502",2007,12,6,236547,NA,NA,NA,0,0,0,0,0,0.458064516,24.4483871,21.76333333,28.40967742,"station"
"503",2007,12,6,236547,NA,NA,NA,0,0,0,0,0,0.941935508481919,21.8000011444092,NA,NA,"cru"
"504",2007,12,6,236547,NA,NA,NA,0,0,0,0,0,3.48419439528382,21.982845369741,NA,NA,"era5"
"505",2008,1,30,239688,NA,NA,NA,1,1,0,0,0,2.49032248220136,25.8999996185303,21.7999992370605,30,"terraclimate"
"506",2008,1,30,239688,NA,NA,NA,1,1,0,0,0,1.29032258064516,25.25,23.15,27.35,"chelsa"
"507",2008,1,30,239688,NA,NA,NA,1,1,0,0,0,11.07940246132,23.3293045919196,NA,NA,"era5"
"508",2008,1,30,239688,NA,NA,NA,1,1,0,0,0,2.55271173292591,26.2171812057496,21.1651821136475,31.2691802978516,"worldclim"
"509",2008,1,30,239688,NA,NA,NA,1,1,0,0,0,3.48709672497165,23,NA,NA,"cru"
"510",2008,1,30,239688,NA,NA,NA,1,1,0,0,0,8.748387097,25.51,22.68387097,29.13870968,"station"
"511",2008,2,35,239688,NA,NA,NA,0,0,0,0,0,5.55172413793103,25.65,23.65,27.65,"chelsa"
"512",2008,2,35,239688,NA,NA,NA,0,0,0,0,0,14.4551728347252,23.2000007629395,NA,NA,"cru"
"513",2008,2,35,239688,NA,NA,NA,0,0,0,0,0,8.17931023959455,26.9350004196167,22.75,31.1200008392334,"terraclimate"
"514",2008,2,35,239688,NA,NA,NA,0,0,0,0,0,8.33842678727776,26.7705965042114,21.7765960693359,31.7645969390869,"worldclim"
"515",2008,2,35,239688,NA,NA,NA,0,0,0,0,0,12.54482759,26.21428571,22.77241379,30.66896552,"station"
"516",2008,2,35,239688,NA,NA,NA,0,0,0,0,0,16.3684424944395,24.0731455632027,NA,NA,"era5"
"517",2008,3,40,239688,NA,NA,NA,0,0,0,0,0,6.22332714449974,27.1851139068604,22.0271148681641,32.3431129455566,"worldclim"
"518",2008,3,40,239688,NA,NA,NA,0,0,0,0,0,4.29032258064516,26.35,24.05,28.65,"chelsa"
"519",2008,3,40,239688,NA,NA,NA,0,0,0,0,0,5.767741936,26.42258065,22.98709677,31.07096774,"station"
"520",2008,3,40,239688,NA,NA,NA,0,0,0,0,0,6.55806461457284,27.4050006866456,23.2000007629395,31.6100006103516,"terraclimate"
"521",2008,3,40,239688,NA,NA,NA,0,0,0,0,0,10.4344571639789,24.5421885334429,NA,NA,"era5"
"522",2008,3,40,239688,NA,NA,NA,0,0,0,0,0,11.7741935483871,23.5,NA,NA,"cru"
"523",2008,4,16,239688,NA,NA,NA,1,1,0,0,0,4.01,26.76,23.37333333,31.45333333,"station"
"524",2008,4,16,239688,NA,NA,NA,1,1,0,0,0,3.06666666666667,26.25,23.65,28.85,"chelsa"
"525",2008,4,16,239688,NA,NA,NA,1,1,0,0,0,5.4807408650716,26.5169620513917,21.2489624023438,31.7849617004395,"worldclim"
"526",2008,4,16,239688,NA,NA,NA,1,1,0,0,0,9.88723085108341,24.2464875304654,NA,NA,"era5"
"527",2008,4,16,239688,NA,NA,NA,1,1,0,0,0,10.6299997965495,22.8999996185303,NA,NA,"cru"
"528",2008,4,16,239688,NA,NA,NA,1,1,0,0,0,5.0566665649414,26.9700002670288,22.6499996185303,31.2900009155273,"terraclimate"
"529",2008,5,1,239688,NA,NA,NA,0,0,0,0,0,0.74516129,25.10714286,22.54193548,29.04193548,"station"
"530",2008,5,1,239688,NA,NA,NA,0,0,0,0,0,0.77096772963001,25.5199995040893,21.7999992370605,29.2399997711182,"terraclimate"
"531",2008,5,1,239688,NA,NA,NA,0,0,0,0,0,0.774193548387097,25.65,23.05,28.25,"chelsa"
"532",2008,5,1,239688,NA,NA,NA,0,0,0,0,0,0.69177596799789,25.2547063827515,20.2447071075439,30.264705657959,"worldclim"
"533",2008,5,1,239688,NA,NA,NA,0,0,0,0,0,6.37911930948547,23.2395746323954,NA,NA,"era5"
"534",2008,5,1,239688,NA,NA,NA,0,0,0,0,0,1.58387104157479,22,NA,NA,"cru"
"535",2008,6,10,239688,NA,NA,NA,1,1,0,0,0,0.466666666666667,25.75,22.85,28.65,"chelsa"
"536",2008,6,10,239688,NA,NA,NA,1,1,0,0,0,0.51333335240682,21.7000007629395,NA,NA,"cru"
"537",2008,6,10,239688,NA,NA,NA,1,1,0,0,0,0.41,24.48,21.94827586,28.20666667,"station"
"538",2008,6,10,239688,NA,NA,NA,1,1,0,0,0,0.324238204956055,24.6442279815674,19.8982276916504,29.3902282714844,"worldclim"
"539",2008,6,10,239688,NA,NA,NA,1,1,0,0,0,0.406666660308837,24.8099994659424,21.4599990844727,28.1599998474121,"terraclimate"
"540",2008,6,10,239688,NA,NA,NA,1,1,0,0,0,3.19592339116923,22.4840075868563,NA,NA,"era5"
"541",2008,7,6,239688,NA,NA,NA,1,1,0,0,0,1.22258069438319,25.0649995803833,21.8299999237061,28.2999992370605,"terraclimate"
"542",2008,7,6,239688,NA,NA,NA,1,1,0,0,0,0.0967741935483871,25.75,22.55,28.95,"chelsa"
"543",2008,7,6,239688,NA,NA,NA,1,1,0,0,0,0.206896552,23.90666667,21.5862069,27.62,"station"
"544",2008,7,6,239688,NA,NA,NA,1,1,0,0,0,1.36694975822203,25.1017255783081,20.4997253417969,29.7037258148193,"worldclim"
"545",2008,7,6,239688,NA,NA,NA,1,1,0,0,0,2.26451627669796,21.8000011444092,NA,NA,"cru"
"546",2008,7,6,239688,NA,NA,NA,1,1,0,0,0,2.67312682438513,22.0353577892353,NA,NA,"era5"
"547",2008,8,5,239688,NA,NA,NA,0,0,0,0,0,2.05994019698882,21.9624521971219,NA,NA,"era5"
"548",2008,8,5,239688,NA,NA,NA,0,0,0,0,0,0.15483871,24.00967742,21.56333333,28.03225806,"station"
"549",2008,8,5,239688,NA,NA,NA,0,0,0,0,0,0.161290322580645,25.65,21.95,29.35,"chelsa"
"550",2008,8,5,239688,NA,NA,NA,0,0,0,0,0,1.06774188626197,24.7950000762939,21.5400009155273,28.0499992370605,"terraclimate"
"551",2008,8,5,239688,NA,NA,NA,0,0,0,0,0,1.13452136132025,24.8971033096314,20.0331039428711,29.7611026763916,"worldclim"
"552",2008,8,5,239688,NA,NA,NA,0,0,0,0,0,1.65806456535093,22.1000003814697,NA,NA,"cru"
"553",2008,9,3,239688,NA,NA,NA,0,0,0,0,0,0.38888120651245,24.4042520523072,19.3282508850098,29.4802532196045,"worldclim"
"554",2008,9,3,239688,NA,NA,NA,0,0,0,0,0,0.233333333333333,26.15,22.55,29.75,"chelsa"
"555",2008,9,3,239688,NA,NA,NA,0,0,0,0,0,0.33,23.98,21.55333333,28.08666667,"station"
"556",2008,9,3,239688,NA,NA,NA,0,0,0,0,0,0.333333333333333,24.7350006103516,21.3600006103516,28.1100006103516,"terraclimate"
"557",2008,9,3,239688,NA,NA,NA,0,0,0,0,0,0.579999987284343,22.1000003814697,NA,NA,"cru"
"558",2008,9,3,239688,NA,NA,NA,0,0,0,0,0,2.32622442960316,21.6285139954835,NA,NA,"era5"
"559",2008,10,7,239688,NA,NA,NA,0,0,0,0,0,0.761652977235855,24.1790151596069,19.1830139160156,29.1750164031982,"worldclim"
"560",2008,10,7,239688,NA,NA,NA,0,0,0,0,0,0.703225807,23.60645161,21.06333333,27.57333333,"station"
"561",2008,10,7,239688,NA,NA,NA,0,0,0,0,0,3.99966203823449,21.6845952201861,NA,NA,"era5"
"562",2008,10,7,239688,NA,NA,NA,0,0,0,0,0,0.774193548387097,24.95,21.55,28.35,"chelsa"
"563",2008,10,7,239688,NA,NA,NA,0,0,0,0,0,0.993548362485823,24.414999961853,21.3299999237061,27.5,"terraclimate"
"564",2008,10,7,239688,NA,NA,NA,0,0,0,0,0,1.29032258064516,21.8999996185303,NA,NA,"cru"
"565",2008,11,5,239688,NA,NA,NA,0,0,0,0,0,0.51,23.83333333,21.26666667,27.89666667,"station"
"566",2008,11,5,239688,NA,NA,NA,0,0,0,0,0,0.7,24.3249998092651,20.7999992370605,27.8500003814697,"terraclimate"
"567",2008,11,5,239688,NA,NA,NA,0,0,0,0,0,0.970000012715657,21.8000011444092,NA,NA,"cru"
"568",2008,11,5,239688,NA,NA,NA,0,0,0,0,0,0.530036862691243,24.3118572235107,19.2258567810059,29.3978576660156,"worldclim"
"569",2008,11,5,239688,NA,NA,NA,0,0,0,0,0,0.566666666666667,24.55,21.25,27.85,"chelsa"
"570",2008,11,5,239688,NA,NA,NA,0,0,0,0,0,2.02329557782172,21.9094299483121,NA,NA,"era5"
"571",2008,12,12,239688,NA,NA,NA,0,0,0,0,0,0.430332460711081,25.4158172607422,20.2558174133301,30.5758171081543,"worldclim"
"572",2008,12,12,239688,NA,NA,NA,0,0,0,0,0,0.600000012305474,25.1099996566772,21.1399993896484,29.0799999237061,"terraclimate"
"573",2008,12,12,239688,NA,NA,NA,0,0,0,0,0,0.164516129,25.21935484,21.66451613,30.00645161,"station"
"574",2008,12,12,239688,NA,NA,NA,0,0,0,0,0,2.70967741935484,25.15,22.05,28.25,"chelsa"
"575",2008,12,12,239688,NA,NA,NA,0,0,0,0,0,1.15806456535093,22.3999996185303,NA,NA,"cru"
"576",2008,12,12,239688,NA,NA,NA,0,0,0,0,0,1.87671710115328,22.7205683892383,NA,NA,"era5"
"577",2009,1,38,242830,NA,NA,NA,2,1,0,0,1,5.34516119187877,26.1800003051758,22.0799999237061,30.2800006866455,"terraclimate"
"578",2009,1,38,242830,NA,NA,NA,2,1,0,0,1,5.17494595435358,26.0171804428101,20.965181350708,31.0691795349121,"worldclim"
"579",2009,1,38,242830,NA,NA,NA,2,1,0,0,1,1.87096774193548,25.85,23.55,28.15,"chelsa"
"580",2009,1,38,242830,NA,NA,NA,2,1,0,0,1,6.91935483870968,22.8000011444092,NA,NA,"cru"
"581",2009,1,38,242830,NA,NA,NA,2,1,0,0,1,7.267741936,25.89032258,22.22903226,30.59677419,"station"
"582",2009,1,38,242830,NA,NA,NA,2,1,0,0,1,10.2512340681434,23.5750423219802,NA,NA,"era5"
"583",2009,2,53,242830,NA,NA,NA,3,1,1,0,1,2.58620689655172,26.25,24.25,28.25,"chelsa"
"584",2009,2,53,242830,NA,NA,NA,3,1,1,0,1,8.442857143,26.15925926,22.4962963,30.88518519,"station"
"585",2009,2,53,242830,NA,NA,NA,3,1,1,0,1,2.99655177675444,26.4499998092651,22.2600002288818,30.6399993896484,"terraclimate"
"586",2009,2,53,242830,NA,NA,NA,3,1,1,0,1,3.03801122205011,26.570595741272,21.5765953063965,31.5645961761475,"worldclim"
"587",2009,2,53,242830,NA,NA,NA,3,1,1,0,1,5.27241410880252,23,NA,NA,"cru"
